subscriber_id,customer_id,device_id,plan_id,msisdn_like,start_date,subscriber_status,home_region
SUB00002645,CUST00003336,DEV0001772,PLN012,5558285360,2024-05-20,Active,Southwest
SUB00002646,CUST00002259,DEV0000572,PLN014,5552249442,2025-04-16,Cancelled,Southwest
SUB00002647,CUST00000764,DEV0000184,PLN006,5558480214,2026-02-11,Suspended,Southeast
SUB00002648,CUST00000427,DEV0000887,PLN012,5551815327,2021-10-20,Active,Southwest
SUB00002649,CUST00000877,DEV0001925,PLN016,5555352451,2023-12-05,Suspended,Southwest
SUB00002650,CUST00001578,DEV0001670,PLN012,5559967630,2023-09-11,Suspended,Midwest
SUB00002651,CUST00001790,DEV0000941,PLN015,5555011184,2021-01-04,Active,Southeast
SUB00002652,CUST00002067,DEV0002471,PLN006,5554599386,2024-12-28,Suspended,Northeast
SUB00002653,CUST00003763,DEV0000250,PLN005,5559186486,2024-01-04,Active,West
SUB00002654,CUST00003417,DEV0000094,PLN007,5559579146,2025-10-01,active ,West
SUB00002655,CUST00001180,DEV0001191,PLN004,5558161221,2025-08-24,Active,Southwest
SUB00002656,CUST00001401,DEV0000727,PLN019,5554970265,2024-11-17,active ,West
SUB00002657,CUST00002130,DEV0001617,PLN017,5552817049,2024-08-11,active ,Midwest
SUB00002658,CUST00001405,DEV0001891,PLN009,5557959799,2021-02-22,Cancelled,Midwest
SUB00002659,CUST00002519,DEV0001972,PLN019,5559043444,2023-08-02,active ,West
SUB00002660,CUST00001346,DEV0001956,PLN006,5553821785,2022-03-06,active ,Midwest
SUB00002661,CUST00003757,DEV0000541,PLN018,5559257480,2021-11-22,Active,Southeast
SUB00002662,CUST00002298,DEV0001743,PLN016,5551693650,2023-04-12,active ,Midwest
SUB00002663,CUST00003546,DEV0000796,PLN003,5554161770,2021-06-10,Suspended,Southeast
SUB00002664,CUST00002560,DEV0001367,PLN014,5556769676,2020-05-20,Cancelled,Southeast
SUB00002665,CUST00003245,DEV0002419,PLN020,5557617437,2025-06-08,Suspended,West
SUB00002666,CUST00002495,DEV0002113,PLN018,5556092477,2020-08-24,Active,Midwest
SUB00002667,CUST00004267,DEV0000718,PLN004,5559964001,2023-07-31,Cancelled,Southeast
SUB00002668,CUST00003416,DEV0002218,PLN016,5552758776,2026-02-03,active ,Northeast
SUB00002669,CUST00000830,DEV0001524,PLN003,5553892330,2020-10-11,Suspended,Midwest
SUB00002670,CUST00000061,DEV0001545,PLN004,5556202419,2025-02-03,Active,Southwest
SUB00002671,CUST00001355,DEV0001296,PLN010,5558404362,2023-12-29,Suspended,Midwest
SUB00002672,CUST00001403,DEV0001411,PLN005,5551193593,2022-01-06,Suspended,Southwest
SUB00002673,CUST00000554,DEV0001422,PLN012,5557420067,2023-10-17,Suspended,Southeast
SUB00002674,CUST00004304,DEV0000891,PLN017,5554498315,2025-02-19,active ,Northeast
SUB00002675,CUST00000258,DEV0002236,PLN004,5552970375,2022-05-29,Suspended,Southwest
SUB00002676,CUST00002942,DEV0000632,PLN011,5555768419,2020-11-18,Active,West
SUB00002677,CUST00004352,DEV0002109,PLN002,5553817446,2022-04-29,Cancelled,Midwest
SUB00002678,CUST00000543,DEV0001382,PLN018,5553084150,2020-09-16,Suspended,Northeast
SUB00002679,CUST00003416,DEV0001295,PLN014,5559834601,2021-04-16,Cancelled,Northeast
SUB00002680,CUST00000830,DEV0001957,PLN003,5552171515,2022-02-04,Cancelled,Midwest
SUB00002681,CUST00001697,DEV0002102,PLN018,5557720690,2022-12-14,Active,West
SUB00002682,CUST00002560,DEV0001590,PLN014,5552969352,2025-05-15,Active,Southeast
SUB00002683,CUST00000599,DEV0000963,PLN012,5558253448,2021-04-16,Cancelled,Southeast
SUB00002684,CUST00004054,DEV0001320,PLN017,5554609590,2024-02-27,Cancelled,Southwest
SUB00002685,CUST00001666,DEV0000168,PLN002,5559903082,2020-10-22,Suspended,West
SUB00002686,CUST00003163,DEV0001046,PLN004,5554549052,2026-01-24,Suspended,West
SUB00002687,CUST00003831,DEV0002188,PLN009,5556596639,2022-02-22,active ,West
SUB00002688,CUST00000174,DEV0001808,PLN020,5553028049,2022-06-10,Active,Southwest
SUB00002689,CUST00004082,DEV0000077,PLN015,5557809406,2022-08-09,Active,Southwest
SUB00002690,CUST00002834,DEV0000040,PLN003,5554700067,2025-04-28,Cancelled,Northeast
SUB00002691,CUST00001848,DEV0001266,PLN016,5556943930,2020-10-31,Suspended,West
SUB00002692,CUST00001597,DEV0000915,PLN001,5555929228,2025-08-18,Active,West
SUB00002693,CUST00003795,DEV0000867,PLN018,5552716537,2022-07-06,Suspended,Midwest
SUB00002694,CUST00001236,DEV0000839,PLN002,5552974370,2021-12-21,active ,Midwest
SUB00002695,CUST00001522,DEV0000684,PLN020,5552176236,2024-02-03,Active,Northeast
SUB00002696,CUST00003434,DEV0001063,PLN015,5558220241,2024-07-07,active ,Midwest
SUB00002697,CUST00003027,DEV0001908,PLN009,5551942269,2025-06-13,Cancelled,Midwest
SUB00002698,CUST00000776,DEV0000421,PLN019,5559519388,2020-12-31,active ,Northeast
SUB00002699,CUST00000018,DEV0002481,PLN015,5557462630,2023-02-14,Active,Southwest
SUB00002700,CUST00000531,DEV0000500,PLN006,5555389058,2022-09-29,active ,Northeast
SUB00002701,CUST00000386,DEV0000798,PLN004,5551769394,2023-11-09,Active,Southwest
SUB00002702,CUST00001883,DEV0000738,PLN019,5554981997,2025-09-05,Active,Northeast
SUB00002703,CUST00002453,DEV0001611,PLN009,5551134794,2024-10-02,Active,West
SUB00002704,CUST00001307,DEV0000689,PLN012,5555134427,2025-10-03,Cancelled,West
SUB00002705,CUST00000689,DEV0000592,PLN020,5551215750,2021-05-02,Cancelled,Northeast
SUB00002706,CUST00000507,DEV0000385,PLN010,5558895494,2023-06-29,Active,Southwest
SUB00002707,CUST00004464,DEV0001459,PLN013,5557709427,2022-11-14,Suspended,Southeast
SUB00002708,CUST00000152,DEV0001525,PLN011,5559077397,2022-08-17,Active,Southeast
SUB00002709,CUST00002552,DEV0001546,PLN009,5552266476,2025-11-09,Active,Southwest
SUB00002710,CUST00002124,DEV0002315,PLN020,5556702277,2022-04-04,Cancelled,West
SUB00002711,CUST00001251,DEV0000152,PLN013,5557840012,2022-01-15,Active,Southwest
SUB00002712,CUST00002932,DEV0002000,PLN012,5557265424,2021-12-17,Cancelled,West
SUB00002713,CUST00000632,DEV0000447,PLN009,5556415868,2023-03-02,Cancelled,Northeast
SUB00002714,CUST00001086,DEV0000530,PLN020,5554038547,2025-09-10,active ,Midwest
SUB00002715,CUST00000085,DEV0001416,PLN009,5558059122,2020-03-01,Suspended,Southeast
SUB00002716,CUST00002481,DEV0001180,PLN016,5554262065,2026-04-01,Active,Southwest
SUB00002717,CUST00003204,DEV0001472,PLN005,5554510223,2023-02-28,active ,Southeast
SUB00002718,CUST00000195,DEV0002272,PLN015,5558163866,2020-12-17,Suspended,West
SUB00002719,CUST00001143,DEV0000427,PLN012,5555682774,2024-01-14,Suspended,Northeast
SUB00002720,CUST00000180,DEV0000458,PLN013,5551219708,2022-08-13,Active,Northeast
SUB00002721,CUST00000128,DEV0001007,PLN009,5551535230,2023-08-21,Suspended,West
SUB00002722,CUST00002950,DEV0001064,PLN005,5559806335,2022-05-22,Active,Southwest
SUB00002723,CUST00000336,DEV0002200,PLN013,5559693855,2026-01-26,Active,Southeast
SUB00002724,CUST00000005,DEV0001581,PLN006,5557981783,2024-09-01,active ,Southeast
SUB00002725,CUST00000969,DEV0002039,PLN019,5557638822,2020-04-12,Suspended,West
SUB00002726,CUST00001275,DEV0001352,PLN019,5559443618,2022-06-09,Suspended,Midwest
SUB00002727,CUST00003052,DEV0000767,PLN009,5554444831,2020-11-24,active ,Southwest
SUB00002728,CUST00002529,DEV0001020,PLN004,5554155950,2021-06-11,Active,Northeast
SUB00002729,CUST00002145,DEV0000839,PLN017,5554862925,2020-11-07,Suspended,West
SUB00002730,CUST00000737,DEV0000882,PLN010,5558541467,2024-10-31,Suspended,West
SUB00002731,CUST00004131,DEV0001189,PLN017,5552702067,2022-04-15,Active,Southeast
SUB00002732,CUST00002925,DEV0001886,PLN017,5551144478,2025-02-27,Active,West
SUB00002733,CUST00004006,DEV0001454,PLN014,5555903904,2021-02-07,Cancelled,Southeast
SUB00002734,CUST00001828,DEV0000039,PLN012,5551011942,2022-04-04,Suspended,Southwest
SUB00002735,CUST00001657,DEV0001732,PLN005,5553873906,2022-07-25,active ,West
SUB00002736,CUST00002821,DEV0001289,PLN019,5559569882,2023-08-15,Active,Northeast
SUB00002737,CUST00001049,DEV0000958,PLN005,5551604185,2022-03-26,Active,Midwest
SUB00002738,CUST00002447,DEV0001974,PLN016,5556296913,2024-11-13,Active,Midwest
SUB00002739,CUST00003259,DEV0002465,PLN008,5551771191,2022-02-06,Suspended,West
SUB00002740,CUST00000311,DEV0001028,PLN006,5555619798,2020-09-02,active ,West
SUB00002741,CUST00004468,DEV0000448,PLN007,5551347037,2026-01-22,Cancelled,Southwest
SUB00002742,CUST00004294,DEV0000970,PLN015,5556035308,2026-04-15,Suspended,Southeast
SUB00002743,CUST00003823,DEV0001367,PLN015,5557644718,2022-04-01,active ,West
SUB00002744,CUST00003237,DEV0001357,PLN006,5559511181,2023-01-15,active ,Northeast
SUB00002745,CUST00004029,DEV0001142,PLN004,5556599762,2024-02-12,active ,Southeast
SUB00002746,CUST00003895,DEV0000264,PLN014,5557147708,2025-07-25,Active,West
SUB00002747,CUST00001933,DEV0000559,PLN010,5554764782,2024-07-25,Active,Midwest
SUB00002748,CUST00001222,DEV0001894,PLN005,5555109874,2023-08-28,Active,West
SUB00002749,CUST00000410,DEV0001819,PLN015,5554343696,2021-12-11,Active,Northeast
SUB00002750,CUST00003765,DEV0000472,PLN015,5557548212,2020-12-04,Active,Midwest
SUB00002751,CUST00000814,DEV0001867,PLN010,5559001953,2022-03-06,active ,Midwest
SUB00002752,CUST00000115,DEV0002296,PLN016,5558847269,2021-03-11,active ,Southeast
SUB00002753,CUST00003412,DEV0002342,PLN016,5553022797,2024-07-25,Cancelled,Southwest
SUB00002754,CUST00001217,DEV0002163,PLN005,5559510949,2023-05-16,Active,West
SUB00002755,CUST00000465,DEV0000996,PLN011,5551797582,2020-07-07,active ,Northeast
SUB00002756,CUST00003385,DEV0001831,PLN019,5556658768,2024-04-05,Suspended,Midwest
SUB00002757,CUST00000891,DEV0000499,PLN008,5554325034,2023-05-25,Active,Midwest
SUB00002758,CUST00003783,DEV0000847,PLN004,5552684972,2020-11-15,Cancelled,Southwest
SUB00002759,CUST00003486,DEV0000447,PLN004,5551703381,2024-04-26,Suspended,Midwest
SUB00002760,CUST00003539,DEV0001218,PLN011,5558077299,2024-10-11,Cancelled,Midwest
SUB00002761,CUST00003440,DEV0002088,PLN019,5559443799,2021-09-24,Suspended,West
SUB00002762,CUST00000421,DEV0000135,PLN019,5555286097,2022-11-26,active ,Midwest
SUB00002763,CUST00003182,DEV0002415,PLN002,5553560510,2023-12-29,Cancelled,Southeast
SUB00002764,CUST00000395,DEV0002305,PLN002,5559701938,2020-09-10,active ,Northeast
SUB00002765,CUST00001222,DEV0000660,PLN019,5552482935,2022-11-27,Suspended,West
SUB00002766,CUST00002906,DEV0001008,PLN007,5557390212,2023-10-23,Cancelled,Southeast
SUB00002767,CUST00003758,DEV0001311,PLN017,5553971388,2020-04-02,Cancelled,West
SUB00002768,CUST00002872,DEV0000535,PLN015,5555209002,2022-03-10,Suspended,Midwest
SUB00002769,CUST00002507,DEV0001543,PLN017,5555737186,2025-02-19,Active,Southwest
SUB00002770,CUST00000326,DEV0000704,PLN014,5557519927,2021-08-13,Cancelled,Midwest
SUB00002771,CUST00003086,DEV0002274,PLN012,5553571307,2022-07-06,Cancelled,Southwest
SUB00002772,CUST00004206,DEV0001784,PLN011,5555801857,2023-07-13,Active,Southwest
SUB00002773,CUST00003922,DEV0000689,PLN004,5553245757,2020-02-10,Suspended,Midwest
SUB00002774,CUST00001382,DEV0002104,PLN010,5555134935,2025-01-09,Cancelled,Midwest
SUB00002775,CUST00004455,DEV0000642,PLN003,5552036141,2023-03-28,Suspended,Northeast
SUB00002776,CUST00001856,DEV0000978,PLN018,5554612669,2025-11-12,Suspended,Northeast
SUB00002777,CUST00001319,DEV0001955,PLN010,5554913085,2023-08-07,active ,Southwest
SUB00002778,CUST00004123,DEV0002141,PLN014,5558325887,2025-08-19,Active,West
SUB00002779,CUST00001588,DEV0001111,PLN001,5559302246,2025-05-13,active ,Northeast
SUB00002780,CUST00004452,DEV0001446,PLN019,5554713865,2022-08-15,Active,Southeast
SUB00002781,CUST00001217,DEV0000514,PLN019,5553043919,2024-03-15,active ,West
SUB00002782,CUST00002683,DEV0001873,PLN019,5554149355,2025-12-07,Cancelled,West
SUB00002783,CUST00004127,DEV0000334,PLN011,5555198294,2025-04-13,Active,Southwest
SUB00002784,CUST00003693,DEV0002341,PLN004,5555956063,2025-07-29,Active,Southeast
SUB00002785,CUST00003444,DEV0000208,PLN020,5552086528,2024-12-18,Cancelled,Northeast
SUB00002786,CUST00002565,DEV0002262,PLN011,5553364829,2023-06-22,Active,Midwest
SUB00002787,CUST00000233,DEV0000331,PLN010,5557347514,2022-02-11,active ,Southeast
SUB00002788,CUST00003563,DEV0000751,PLN014,5557687895,2020-04-26,Active,Midwest
SUB00002789,CUST00003887,DEV0001351,PLN014,5556468264,2020-02-20,active ,Northeast
SUB00002790,CUST00003622,DEV0001754,PLN007,5553925169,2020-06-22,Active,Northeast
SUB00002791,CUST00003218,DEV0000001,PLN001,5551209825,2022-06-09,active ,Southeast
SUB00002792,CUST00000736,DEV0001893,PLN019,5555808857,2020-10-11,Cancelled,Northeast
SUB00002793,CUST00001407,DEV0001687,PLN015,5555767385,2023-08-14,active ,Northeast
SUB00002794,CUST00002659,DEV0002429,PLN017,5555038107,2023-08-08,Active,Southeast
SUB00002795,CUST00003148,DEV0000255,PLN006,5556128185,2020-08-13,Active,Southwest
SUB00002796,CUST00001514,DEV0001359,PLN019,5558890528,2021-04-27,active ,Northeast
SUB00002797,CUST00002238,DEV0002181,PLN009,5558622470,2022-04-27,Active,West
SUB00002798,CUST00003381,DEV0000991,PLN003,5556882048,2024-09-26,active ,Southwest
SUB00002799,CUST00003682,DEV0001004,PLN012,5559917891,2021-08-14,Active,Southeast
SUB00002800,CUST00003857,DEV0002173,PLN011,5558016565,2021-01-12,Active,Southwest
SUB00002801,CUST00003149,DEV0001989,PLN007,5558811776,2022-04-27,Active,Southeast
SUB00002802,CUST00003394,DEV0001586,PLN007,5559257481,2022-02-23,Active,Southeast
SUB00002803,CUST00004334,DEV0002469,PLN016,5558793581,2020-07-24,Suspended,Southeast
SUB00002804,CUST00003697,DEV0000185,PLN001,5557862378,2020-08-28,Active,West
SUB00002805,CUST00004289,DEV0001615,PLN003,5551260928,2022-05-11,Active,Southwest
SUB00002806,CUST00001091,DEV0001756,PLN008,5553253964,2025-04-01,active ,Southeast
SUB00002807,CUST00000095,DEV0001899,PLN016,5555752567,2025-03-10,Cancelled,West
SUB00002808,CUST00001251,DEV0000039,PLN003,5555375271,2025-07-18,Active,Southwest
SUB00002809,CUST00002119,DEV0001733,PLN009,5554848710,2023-08-15,Active,Midwest
SUB00002810,CUST00002295,DEV0000896,PLN018,5556639632,2025-11-28,Active,Southeast
SUB00002811,CUST00000309,DEV0000115,PLN007,5559384029,2020-06-05,Active,Northeast
SUB00002812,CUST00000576,DEV0002036,PLN008,5551757851,2025-09-11,active ,Northeast
SUB00002813,CUST00002308,DEV0000341,PLN003,5555573484,2020-05-16,active ,Midwest
SUB00002814,CUST00003863,DEV0000539,PLN002,5554312907,2025-07-28,Active,Southeast
SUB00002815,CUST00000460,DEV0002332,PLN008,5554191494,2024-04-09,Active,West
SUB00002816,CUST00001635,DEV0000233,PLN007,5557432660,2024-11-23,Active,Northeast
SUB00002817,CUST00002615,DEV0000266,PLN014,5557085737,2025-06-26,Active,Southeast
SUB00002818,CUST00003912,DEV0000247,PLN001,5554982828,2020-07-07,Active,Southeast
SUB00002819,CUST00002895,DEV0001183,PLN020,5557710330,2021-05-04,active ,Southeast
SUB00002820,CUST00001217,DEV0001547,PLN018,5551803478,2020-07-18,active ,West
SUB00002821,CUST00003682,DEV0001846,PLN002,5558383270,2020-02-10,Active,Southeast
SUB00002822,CUST00000055,DEV0000817,PLN019,5551973635,2023-10-29,active ,Northeast
SUB00002823,CUST00002488,DEV0000971,PLN005,5558350439,2026-02-21,Suspended,West
SUB00002824,CUST00001259,DEV0001178,PLN003,5555359889,2024-05-12,Active,Southeast
SUB00002825,CUST00004219,DEV0001230,PLN013,5559983597,2023-04-05,Suspended,Midwest
SUB00002826,CUST00001756,DEV0001261,PLN017,5552120271,2022-11-09,Suspended,Midwest
SUB00002827,CUST00001094,DEV0000900,PLN006,5555360355,2025-09-10,Active,West
SUB00002828,CUST00000313,DEV0001499,PLN020,5552542507,2020-08-28,Active,West
SUB00002829,CUST00002360,DEV0000873,PLN009,5558892351,2020-01-07,Suspended,Northeast
SUB00002830,CUST00002003,DEV0001740,PLN010,5555133931,2023-01-22,Suspended,West
SUB00002831,CUST00002349,DEV0001751,PLN016,5556964700,2025-07-19,active ,West
SUB00002832,CUST00002104,DEV0001339,PLN013,5554356909,2021-04-28,Active,West
SUB00002833,CUST00000241,DEV0000205,PLN015,5559864555,2024-06-16,Active,Midwest
SUB00002834,CUST00000708,DEV0000018,PLN008,5557736548,2021-05-06,Suspended,Southwest
SUB00002835,CUST00000879,DEV0000620,PLN002,5557480097,2020-01-05,Cancelled,Midwest
SUB00002836,CUST00000333,DEV0000559,PLN016,5557622793,2021-08-06,Cancelled,Southeast
SUB00002837,CUST00003528,DEV0002065,PLN004,5555665455,2023-10-10,Active,Southeast
SUB00002838,CUST00004476,DEV0000231,PLN014,5557960354,2023-09-01,Suspended,West
SUB00002839,CUST00000158,DEV0001491,PLN018,5551372587,2022-09-23,Cancelled,Southeast
SUB00002840,CUST00000760,DEV0000163,PLN001,5554440056,2022-01-22,Active,Southeast
SUB00002841,CUST00002248,DEV0001814,PLN014,5553505505,2022-12-06,Active,Southeast
SUB00002842,CUST00004102,DEV0000115,PLN003,5554307360,2020-12-30,active ,Southwest
SUB00002843,CUST00000423,DEV0002357,PLN006,5556964725,2021-01-21,Active,Southwest
SUB00002844,CUST00003561,DEV0001636,PLN020,5555372542,2023-04-15,Active,West
SUB00002845,CUST00002835,DEV0000187,PLN001,5557074683,2021-01-20,Cancelled,Southwest
SUB00002846,CUST00000637,DEV0000202,PLN004,5553293764,2024-02-16,Suspended,West
SUB00002847,CUST00002428,DEV0001600,PLN012,5552727732,2020-06-22,Active,Northeast
SUB00002848,CUST00001751,DEV0000829,PLN008,5559016875,2024-11-09,Cancelled,Northeast
SUB00002849,CUST00002470,DEV0002317,PLN008,5553148477,2026-04-27,Active,Midwest
SUB00002850,CUST00001185,DEV0001861,PLN018,5554343126,2023-01-21,Active,Southeast
SUB00002851,CUST00002973,DEV0000289,PLN012,5559287309,2025-02-05,Active,West
SUB00002852,CUST00002584,DEV0000983,PLN017,5556612158,2022-05-27,Cancelled,Northeast
SUB00002853,CUST00003871,DEV0000328,PLN010,5559565085,2022-02-07,Active,Southwest
SUB00002854,CUST00001529,DEV0001694,PLN020,5552545901,2021-01-26,Active,Midwest
SUB00002855,CUST00000569,DEV0001010,PLN009,5553888494,2021-10-01,Suspended,Northeast
SUB00002856,CUST00003836,DEV0000727,PLN012,5551206677,2025-03-17,Active,Southwest
SUB00002857,CUST00003359,DEV0001036,PLN013,5551177451,2021-08-20,Cancelled,Midwest
SUB00002858,CUST00004276,DEV0002220,PLN014,5552301660,2020-09-25,Cancelled,Southwest
SUB00002859,CUST00002330,DEV0002075,PLN002,5557354616,2023-01-20,Cancelled,Midwest
SUB00002860,CUST00000334,DEV0002185,PLN016,5554857670,2020-07-19,active ,Southeast
SUB00002861,CUST00002378,DEV0001033,PLN003,5552743548,2023-09-26,Suspended,Midwest
SUB00002862,CUST00002404,DEV0000099,PLN012,5557713458,2021-02-18,Cancelled,Southeast
SUB00002863,CUST00004401,DEV0001665,PLN012,5555552744,2020-11-28,active ,West
SUB00002864,CUST00004427,DEV0000452,PLN007,5552022475,2020-02-21,Suspended,Southeast
SUB00002865,CUST00000211,DEV0001720,PLN010,5551145703,2025-09-23,active ,Midwest
SUB00002866,CUST00001275,DEV0002481,PLN004,5553694452,2024-05-07,active ,Midwest
SUB00002867,CUST00003411,DEV0000083,PLN007,5553055380,2021-12-02,Active,Midwest
SUB00002868,CUST00003904,DEV0001888,PLN018,5556340003,2020-10-05,Suspended,Southeast
SUB00002869,CUST00001205,DEV0000618,PLN002,5557266994,2020-08-12,Active,Southwest
SUB00002870,CUST00002119,DEV0002434,PLN007,5554733776,2024-08-25,active ,Midwest
SUB00002871,CUST00001108,DEV0000676,PLN004,5557226772,2024-05-19,Suspended,Southwest
SUB00002872,CUST00004438,DEV0001801,PLN003,5556586491,2025-08-27,Suspended,Northeast
SUB00002873,CUST00002251,DEV0001202,PLN008,5558179323,2025-05-02,Suspended,Southwest
SUB00002874,CUST00000669,DEV0001614,PLN017,5552658751,2024-05-10,Active,West
SUB00002875,CUST00001601,DEV0000096,PLN017,5557623522,2024-10-15,Suspended,Northeast
SUB00002876,CUST00003864,DEV0000821,PLN018,5554981792,2025-12-25,Active,West
SUB00002877,CUST00000543,DEV0000824,PLN013,5553731115,2025-10-08,Cancelled,Northeast
SUB00002878,CUST00001672,DEV0001997,PLN013,5551928748,2023-01-10,active ,Midwest
SUB00002879,CUST00001484,DEV0000257,PLN002,5558695572,2021-11-09,Active,Northeast
SUB00002880,CUST00003764,DEV0002310,PLN006,5556309582,2025-03-18,Active,Northeast
SUB00002881,CUST00000819,DEV0000206,PLN003,5552409679,2024-03-20,Active,West
SUB00002882,CUST00001307,DEV0000064,PLN019,5554995789,2025-02-08,active ,West
SUB00002883,CUST00004291,DEV0000907,PLN004,5552549420,2025-06-23,Suspended,Southwest
SUB00002884,CUST00001377,DEV0001604,PLN009,5555814152,2023-09-19,Active,Southwest
SUB00002885,CUST00000910,DEV0001385,PLN019,5557340349,2024-09-05,Suspended,Midwest
SUB00002886,CUST00003348,DEV0001796,PLN001,5559365600,2024-08-31,Active,West
SUB00002887,CUST00001614,DEV0000404,PLN001,5557968801,2020-10-26,Active,Southeast
